# An edibble: 7,200 x 6
       participant    block     trial      rep            input    page
           <U(12)> <U(144)>  <U(~1k)> <U(~7k)>          <T(12)> <T(10)>
             <chr>    <chr>     <chr>    <chr>            <chr>   <chr>
1976 participant04 block040 trial0396  rep1976 mouseringdouble2  page01
1977 participant04 block040 trial0396  rep1977 mouseringdouble2  page01
1978 participant04 block040 trial0396  rep1978 mouseringdouble2  page01
1979 participant04 block040 trial0396  rep1979 mouseringdouble2  page01
1980 participant04 block040 trial0396  rep1980 mouseringdouble2  page01
1981 participant04 block040 trial0397  rep1981 mouseringdouble2  page09
1982 participant04 block040 trial0397  rep1982 mouseringdouble2  page09
1983 participant04 block040 trial0397  rep1983 mouseringdouble2  page09
1984 participant04 block040 trial0397  rep1984 mouseringdouble2  page09
1985 participant04 block040 trial0397  rep1985 mouseringdouble2  page09
1986 participant04 block040 trial0398  rep1986 mouseringdouble2  page05
1987 participant04 block040 trial0398  rep1987 mouseringdouble2  page05
1988 participant04 block040 trial0398  rep1988 mouseringdouble2  page05
1989 participant04 block040 trial0398  rep1989 mouseringdouble2  page05
1990 participant04 block040 trial0398  rep1990 mouseringdouble2  page05
1991 participant04 block040 trial0399  rep1991 mouseringdouble2  page04
1992 participant04 block040 trial0399  rep1992 mouseringdouble2  page04
1993 participant04 block040 trial0399  rep1993 mouseringdouble2  page04
1994 participant04 block040 trial0399  rep1994 mouseringdouble2  page04
1995 participant04 block040 trial0399  rep1995 mouseringdouble2  page04
1996 participant04 block040 trial0400  rep1996 mouseringdouble2  page08
1997 participant04 block040 trial0400  rep1997 mouseringdouble2  page08
1998 participant04 block040 trial0400  rep1998 mouseringdouble2  page08
1999 participant04 block040 trial0400  rep1999 mouseringdouble2  page08
2000 participant04 block040 trial0400  rep2000 mouseringdouble2  page08
2001 participant04 block041 trial0401  rep2001 mouseringdouble3  page01
2002 participant04 block041 trial0401  rep2002 mouseringdouble3  page01
2003 participant04 block041 trial0401  rep2003 mouseringdouble3  page01
2004 participant04 block041 trial0401  rep2004 mouseringdouble3  page01
2005 participant04 block041 trial0401  rep2005 mouseringdouble3  page01
2006 participant04 block041 trial0402  rep2006 mouseringdouble3  page06
2007 participant04 block041 trial0402  rep2007 mouseringdouble3  page06
2008 participant04 block041 trial0402  rep2008 mouseringdouble3  page06
2009 participant04 block041 trial0402  rep2009 mouseringdouble3  page06
2010 participant04 block041 trial0402  rep2010 mouseringdouble3  page06
2011 participant04 block041 trial0403  rep2011 mouseringdouble3  page02
2012 participant04 block041 trial0403  rep2012 mouseringdouble3  page02
2013 participant04 block041 trial0403  rep2013 mouseringdouble3  page02
2014 participant04 block041 trial0403  rep2014 mouseringdouble3  page02
2015 participant04 block041 trial0403  rep2015 mouseringdouble3  page02
2016 participant04 block041 trial0404  rep2016 mouseringdouble3  page07
2017 participant04 block041 trial0404  rep2017 mouseringdouble3  page07
2018 participant04 block041 trial0404  rep2018 mouseringdouble3  page07
2019 participant04 block041 trial0404  rep2019 mouseringdouble3  page07
2020 participant04 block041 trial0404  rep2020 mouseringdouble3  page07
2021 participant04 block041 trial0405  rep2021 mouseringdouble3  page10
2022 participant04 block041 trial0405  rep2022 mouseringdouble3  page10
2023 participant04 block041 trial0405  rep2023 mouseringdouble3  page10
2024 participant04 block041 trial0405  rep2024 mouseringdouble3  page10
2025 participant04 block041 trial0405  rep2025 mouseringdouble3  page10
2026 participant04 block041 trial0406  rep2026 mouseringdouble3  page03
2027 participant04 block041 trial0406  rep2027 mouseringdouble3  page03
2028 participant04 block041 trial0406  rep2028 mouseringdouble3  page03
2029 participant04 block041 trial0406  rep2029 mouseringdouble3  page03
2030 participant04 block041 trial0406  rep2030 mouseringdouble3  page03
2031 participant04 block041 trial0407  rep2031 mouseringdouble3  page04
2032 participant04 block041 trial0407  rep2032 mouseringdouble3  page04
2033 participant04 block041 trial0407  rep2033 mouseringdouble3  page04
2034 participant04 block041 trial0407  rep2034 mouseringdouble3  page04
2035 participant04 block041 trial0407  rep2035 mouseringdouble3  page04
2036 participant04 block041 trial0408  rep2036 mouseringdouble3  page08
2037 participant04 block041 trial0408  rep2037 mouseringdouble3  page08
2038 participant04 block041 trial0408  rep2038 mouseringdouble3  page08
2039 participant04 block041 trial0408  rep2039 mouseringdouble3  page08
2040 participant04 block041 trial0408  rep2040 mouseringdouble3  page08
2041 participant04 block041 trial0409  rep2041 mouseringdouble3  page09
2042 participant04 block041 trial0409  rep2042 mouseringdouble3  page09
2043 participant04 block041 trial0409  rep2043 mouseringdouble3  page09
2044 participant04 block041 trial0409  rep2044 mouseringdouble3  page09
2045 participant04 block041 trial0409  rep2045 mouseringdouble3  page09
2046 participant04 block041 trial0410  rep2046 mouseringdouble3  page05
2047 participant04 block041 trial0410  rep2047 mouseringdouble3  page05
2048 participant04 block041 trial0410  rep2048 mouseringdouble3  page05
2049 participant04 block041 trial0410  rep2049 mouseringdouble3  page05
2050 participant04 block041 trial0410  rep2050 mouseringdouble3  page05
2051 participant04 block042 trial0411  rep2051 mouseringsingle1  page06
2052 participant04 block042 trial0411  rep2052 mouseringsingle1  page06
2053 participant04 block042 trial0411  rep2053 mouseringsingle1  page06
2054 participant04 block042 trial0411  rep2054 mouseringsingle1  page06
2055 participant04 block042 trial0411  rep2055 mouseringsingle1  page06
2056 participant04 block042 trial0412  rep2056 mouseringsingle1  page03
2057 participant04 block042 trial0412  rep2057 mouseringsingle1  page03
2058 participant04 block042 trial0412  rep2058 mouseringsingle1  page03
2059 participant04 block042 trial0412  rep2059 mouseringsingle1  page03
2060 participant04 block042 trial0412  rep2060 mouseringsingle1  page03
2061 participant04 block042 trial0413  rep2061 mouseringsingle1  page09
2062 participant04 block042 trial0413  rep2062 mouseringsingle1  page09
2063 participant04 block042 trial0413  rep2063 mouseringsingle1  page09
2064 participant04 block042 trial0413  rep2064 mouseringsingle1  page09
2065 participant04 block042 trial0413  rep2065 mouseringsingle1  page09
2066 participant04 block042 trial0414  rep2066 mouseringsingle1  page01
2067 participant04 block042 trial0414  rep2067 mouseringsingle1  page01
2068 participant04 block042 trial0414  rep2068 mouseringsingle1  page01
2069 participant04 block042 trial0414  rep2069 mouseringsingle1  page01
2070 participant04 block042 trial0414  rep2070 mouseringsingle1  page01
2071 participant04 block042 trial0415  rep2071 mouseringsingle1  page02
2072 participant04 block042 trial0415  rep2072 mouseringsingle1  page02
2073 participant04 block042 trial0415  rep2073 mouseringsingle1  page02
2074 participant04 block042 trial0415  rep2074 mouseringsingle1  page02
2075 participant04 block042 trial0415  rep2075 mouseringsingle1  page02
2076 participant04 block042 trial0416  rep2076 mouseringsingle1  page08
2077 participant04 block042 trial0416  rep2077 mouseringsingle1  page08
2078 participant04 block042 trial0416  rep2078 mouseringsingle1  page08
2079 participant04 block042 trial0416  rep2079 mouseringsingle1  page08
2080 participant04 block042 trial0416  rep2080 mouseringsingle1  page08
2081 participant04 block042 trial0417  rep2081 mouseringsingle1  page07
2082 participant04 block042 trial0417  rep2082 mouseringsingle1  page07
2083 participant04 block042 trial0417  rep2083 mouseringsingle1  page07
2084 participant04 block042 trial0417  rep2084 mouseringsingle1  page07
2085 participant04 block042 trial0417  rep2085 mouseringsingle1  page07
2086 participant04 block042 trial0418  rep2086 mouseringsingle1  page04
2087 participant04 block042 trial0418  rep2087 mouseringsingle1  page04
2088 participant04 block042 trial0418  rep2088 mouseringsingle1  page04
2089 participant04 block042 trial0418  rep2089 mouseringsingle1  page04
2090 participant04 block042 trial0418  rep2090 mouseringsingle1  page04
2091 participant04 block042 trial0419  rep2091 mouseringsingle1  page05
2092 participant04 block042 trial0419  rep2092 mouseringsingle1  page05
2093 participant04 block042 trial0419  rep2093 mouseringsingle1  page05
2094 participant04 block042 trial0419  rep2094 mouseringsingle1  page05
2095 participant04 block042 trial0419  rep2095 mouseringsingle1  page05
2096 participant04 block042 trial0420  rep2096 mouseringsingle1  page10
2097 participant04 block042 trial0420  rep2097 mouseringsingle1  page10
2098 participant04 block042 trial0420  rep2098 mouseringsingle1  page10
2099 participant04 block042 trial0420  rep2099 mouseringsingle1  page10
2100 participant04 block042 trial0420  rep2100 mouseringsingle1  page10
2101 participant04 block043 trial0421  rep2101 mouseringdouble4  page05
2102 participant04 block043 trial0421  rep2102 mouseringdouble4  page05
2103 participant04 block043 trial0421  rep2103 mouseringdouble4  page05
2104 participant04 block043 trial0421  rep2104 mouseringdouble4  page05
2105 participant04 block043 trial0421  rep2105 mouseringdouble4  page05
2106 participant04 block043 trial0422  rep2106 mouseringdouble4  page10
2107 participant04 block043 trial0422  rep2107 mouseringdouble4  page10
2108 participant04 block043 trial0422  rep2108 mouseringdouble4  page10
2109 participant04 block043 trial0422  rep2109 mouseringdouble4  page10
2110 participant04 block043 trial0422  rep2110 mouseringdouble4  page10
2111 participant04 block043 trial0423  rep2111 mouseringdouble4  page04
2112 participant04 block043 trial0423  rep2112 mouseringdouble4  page04
2113 participant04 block043 trial0423  rep2113 mouseringdouble4  page04
2114 participant04 block043 trial0423  rep2114 mouseringdouble4  page04
2115 participant04 block043 trial0423  rep2115 mouseringdouble4  page04
2116 participant04 block043 trial0424  rep2116 mouseringdouble4  page06
2117 participant04 block043 trial0424  rep2117 mouseringdouble4  page06
2118 participant04 block043 trial0424  rep2118 mouseringdouble4  page06
2119 participant04 block043 trial0424  rep2119 mouseringdouble4  page06
2120 participant04 block043 trial0424  rep2120 mouseringdouble4  page06
2121 participant04 block043 trial0425  rep2121 mouseringdouble4  page03
2122 participant04 block043 trial0425  rep2122 mouseringdouble4  page03
2123 participant04 block043 trial0425  rep2123 mouseringdouble4  page03
2124 participant04 block043 trial0425  rep2124 mouseringdouble4  page03
2125 participant04 block043 trial0425  rep2125 mouseringdouble4  page03
2126 participant04 block043 trial0426  rep2126 mouseringdouble4  page02
2127 participant04 block043 trial0426  rep2127 mouseringdouble4  page02
2128 participant04 block043 trial0426  rep2128 mouseringdouble4  page02
2129 participant04 block043 trial0426  rep2129 mouseringdouble4  page02
2130 participant04 block043 trial0426  rep2130 mouseringdouble4  page02
2131 participant04 block043 trial0427  rep2131 mouseringdouble4  page09
2132 participant04 block043 trial0427  rep2132 mouseringdouble4  page09
2133 participant04 block043 trial0427  rep2133 mouseringdouble4  page09
2134 participant04 block043 trial0427  rep2134 mouseringdouble4  page09
2135 participant04 block043 trial0427  rep2135 mouseringdouble4  page09
2136 participant04 block043 trial0428  rep2136 mouseringdouble4  page07
2137 participant04 block043 trial0428  rep2137 mouseringdouble4  page07
2138 participant04 block043 trial0428  rep2138 mouseringdouble4  page07
2139 participant04 block043 trial0428  rep2139 mouseringdouble4  page07
2140 participant04 block043 trial0428  rep2140 mouseringdouble4  page07
2141 participant04 block043 trial0429  rep2141 mouseringdouble4  page08
2142 participant04 block043 trial0429  rep2142 mouseringdouble4  page08
2143 participant04 block043 trial0429  rep2143 mouseringdouble4  page08
2144 participant04 block043 trial0429  rep2144 mouseringdouble4  page08
2145 participant04 block043 trial0429  rep2145 mouseringdouble4  page08
2146 participant04 block043 trial0430  rep2146 mouseringdouble4  page01
2147 participant04 block043 trial0430  rep2147 mouseringdouble4  page01
2148 participant04 block043 trial0430  rep2148 mouseringdouble4  page01
